MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/28 13:24:05.860),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,8,0.05420,3054278708357,0.34827,0.18498,0.00000,0.05420,1,1,0.46354,0.20575,1,0.36719,0.08611,0,,0.41989,0.63280,23.06745,0.99685,1,0.70834,0.63700,24.14576,0.99009,1,0,0.00000,24,4.11668,1,4.33077,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,0.00000,0.00000,
1,hapii,62,0.41492,3054282315815,0.44931,0.18368,0.06018,0.35474,2,1,0.30971,0.24762,1,0.36719,0.08611,0,,0.41411,0.63546,23.46987,0.99685,1,0.70213,0.63896,24.66768,1.00361,1,0,0.00000,24,4.41062,1,4.58095,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,194.00191,0.41466,
1,hapii,165,1.10889,3054289254382,0.30993,0.27624,0.44324,0.66565,3,1,0.36811,0.19429,1,0.36719,0.08611,0,,0.41438,0.63422,15.50047,1.01037,1,0.70270,0.63969,19.23764,1.01037,1,0,0.00000,24,3.05770,1,3.83198,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,285.67090,200.48302,
1,hapii,189,1.26892,3054290855847,0.35548,0.18730,1.11438,0.15454,4,1,0.26530,0.12432,1,0.36719,0.08611,0,,0.41119,0.63255,13.94825,1.00384,1,0.69978,0.63869,17.61373,0.99708,1,0,0.00000,24,2.89228,1,3.97581,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,129.90436,47.68290,
1,hapii,210,1.40662,3054292231816,0.12357,0.10385,1.29590,0.11072,5,1,0.13144,0.15770,1,0.36719,0.08611,0,,0.40606,0.63216,13.51240,0.90933,1,0.69403,0.63605,16.87993,0.90933,1,0,0.00000,24,2.89146,1,3.24626,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,454.29675,168.55742,
1,hapii,232,1.56140,3054293779798,0.11552,0.15571,1.41309,0.14832,6,1,0.05971,0.28605,0,0.36719,0.08611,0,,0.40425,0.63168,12.85765,0.86603,0,0.69122,0.63711,12.46642,0.86603,0,0,0.00000,24,2.82703,0,3.06038,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,58.10227,254.57278,
1,hapii,269,1.88892,3054297055596,0.06998,0.12954,1.78882,0.10010,7,1,0.27612,0.41247,1,0.36719,0.08611,0,,0.40384,0.63297,12.96240,0.90933,1,0.69188,0.63654,16.36145,0.90933,1,0,0.00000,25,2.84369,1,3.19918,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,91.89137,162.08678,
1,hapii,287,2.00952,3054298260896,0.02243,0.15948,1.91565,0.09387,8,1,0.00098,0.13432,1,0.36719,0.08611,0,,0.41497,0.65060,6.70315,0.86119,1,0.69046,0.63969,16.87691,0.85619,1,0,0.00000,25,1.45798,1,3.45222,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,96.85312,199.50311,
1,hapii,326,2.27112,3054300876760,0.29741,0.21196,2.07642,0.19470,9,1,0.22194,0.18470,1,0.36719,0.08611,0,,0.40950,0.63993,14.91618,1.00384,1,0.69861,0.64592,18.75314,0.99708,1,0,0.00000,24,3.04123,1,3.86002,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,530.99518,353.87259,
1,hapii,352,2.44482,3054302613857,0.16612,0.24954,2.29773,0.14709,10,1,0.17603,0.28332,1,0.36719,0.08611,0,,0.40786,0.63968,15.38388,0.88805,1,0.69704,0.64504,18.94113,0.88805,1,0,0.00000,24,3.25220,1,3.90176,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,255.32330,189.14659,
1,hapii,366,2.53894,3054303555648,0.09034,0.15271,2.45178,0.08716,11,1,0.06900,0.11326,1,0.36719,0.08611,0,,0.40478,0.63721,14.31559,0.86603,1,0.69290,0.64084,17.10742,0.86603,1,0,0.00000,24,3.09703,1,3.33061,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,179.18083,144.29330,
1,hapii,391,2.70593,3054305225471,0.07300,0.13818,2.54553,0.16040,12,1,0.44962,0.56031,1,0.36719,0.08611,0,,0.41498,0.65137,6.58853,0.84151,1,0.69103,0.64062,16.42617,0.83650,1,0,0.00000,24,1.52943,1,3.42942,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,36.80573,154.76338,
1,hapii,408,2.82043,3054306369972,0.29889,0.56277,2.79407,0.02637,13,1,-0.00375,0.12047,1,0.36719,0.08611,0,,0.40148,0.63669,12.94345,0.85135,1,0.69009,0.64071,16.07537,0.84634,1,0,0.00000,24,2.90608,1,3.21803,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,631.17194,313.40479,
1,hapii,428,2.95422,3054307708068,0.38514,0.26765,2.86707,0.08716,14,1,0.43058,0.24628,1,0.36719,0.08611,0,,0.41523,0.64315,15.98572,1.03228,1,0.70454,0.64777,17.18209,1.03228,1,0,0.00000,24,3.45542,1,3.58729,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,359.18234,62.54530,
1,hapii,444,3.06079,3054308774560,0.45262,0.21130,2.96106,0.09973,15,1,0.47231,0.18524,1,0.36719,0.08611,0,,0.41813,0.64059,17.26966,0.99009,1,0.70725,0.64628,17.90295,0.99685,1,0,0.00000,24,3.55414,1,3.73159,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,143.14294,25.16051,
1,hapii,461,3.17566,3054309922586,0.45676,0.13577,3.06860,0.10706,16,1,0.43225,0.09102,1,0.36719,0.08611,0,,0.41765,0.63995,17.68688,1.00361,1,0.70696,0.64564,18.93694,1.01037,1,0,0.00000,24,3.84705,1,3.80814,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,81.95877,84.43441,
1,hapii,499,3.42981,3054312463651,0.44127,0.11000,3.18213,0.24768,17,1,0.45320,0.07744,1,0.41563,0.11019,0,,0.41752,0.63623,15.28931,0.98333,1,0.70656,0.64430,18.03601,0.98333,1,0,0.00000,24,2.92625,1,3.84957,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,40.73219,136.89932,
1,hapii,530,3.64587,3054314625411,0.43777,0.06726,3.43665,0.20923,18,1,0.42140,0.08447,0,0.44063,0.11667,0,,0.41692,0.63675,14.33047,1.00361,0,0.70578,0.64416,17.46702,1.01037,0,0,0.00000,24,2.80133,0,3.58368,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,46.64579,98.28307,
1,hapii,662,4.58862,3054324051981,0.43044,0.07696,3.83374,0.75488,19,1,0.40395,0.22473,1,0.45469,0.12407,0,,0.41070,0.63144,18.59606,1.01821,1,0.69711,0.63351,19.86523,1.01145,1,0,0.00000,25,3.76718,1,3.79549,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,17.54460,216.66296,
1,hapii,831,5.82080,3054336373991,0.45737,0.12442,5.65674,0.16406,20,1,0.43445,0.07931,1,0.45469,0.12407,0,,0.40650,0.64175,22.20150,1.01875,1,0.69018,0.65297,24.16085,1.01199,1,0,0.00000,25,4.25033,1,4.29802,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,72.80612,315.24976,
1,hapii,975,6.78589,3054346024970,0.44683,0.09066,5.82764,0.95825,21,1,0.44256,0.11901,1,0.45469,0.12407,0,,0.41596,0.62968,18.35810,1.04779,1,0.69842,0.64502,19.54611,1.04779,1,0,0.00000,25,3.89143,1,3.92436,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,41.70034,119.03157,
1,hapii,1061,7.36206,3054351786440,0.42780,0.14495,6.79260,0.56946,22,1,0.52897,0.23154,1,0.45469,0.12407,0,,0.43361,0.63358,21.41797,1.03958,1,0.71652,0.65552,22.28805,1.03958,1,0,0.00000,24,3.87318,1,4.27912,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,69.08584,238.07065,
1,hapii,1459,10.37573,3054381923909,0.43012,0.19357,10.20996,0.16577,23,1,0.45503,0.15606,1,0.45469,0.12407,0,,0.40522,0.64041,22.62694,1.01037,1,0.69070,0.64636,23.50417,1.01037,1,0,0.00000,25,4.10609,1,4.34414,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,52.69819,274.84882,
1,hapii,1504,10.68164,3054384982770,0.45046,0.15868,10.38257,0.29907,24,1,0.44949,0.23355,1,0.45469,0.12407,0,,0.41908,0.63116,16.48243,0.99009,1,0.70467,0.63386,18.57790,0.99685,1,0,0.00000,25,3.48981,1,3.76211,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,54.26780,43.97597,
1,hapii,1566,11.14612,3054389627244,0.45657,0.19989,10.93994,0.20618,25,1,0.49559,0.16672,1,0.56354,0.17963,0,,0.42222,0.60839,17.63794,0.99685,1,0.70911,0.61318,18.83850,0.99009,1,0,0.00000,26,3.65669,1,3.92722,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,46.02691,284.76630,
