userID,Page,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs,L1,Eng Prof (Self),Eng Prof (Test)
2128,1,55,16.234389999999994,0.29517072727272714,0.2120624980763458,1.36011,3,0.05454545454545454,8333.81057458769,39.92361365348827,200.88248202024144,2195.798750941855,39.92361365348827,99.52215652029382,5211.1687252908205,94.74852227801492,65.17420233704814,-0.6515666666666351,-0.012530128205127599,0.2830807931312065,-0.6515666666666351,-0.012530128205127599,0.2830807931312065,2,0.42805,0.214025,3,Both,High,M
2128,2,21,6.57469,0.3130804761904762,0.15695456444389647,0.75146,1,0.047619047619047616,3482.0384026959837,39.42848123103331,164.64443181543024,827.9981058516995,39.42848123103331,90.82647681238242,2260.186127460097,107.62791083143318,55.80799879188402,1.4099958333333453,0.0742103070175445,0.2874315118028734,1.4099958333333453,0.0742103070175445,0.2874315118028734,0,0.0,0.0,6,Both,High,M
2128,3,28,6.488790000000001,0.23174250000000002,0.1146596282676003,0.4829100000000001,1,0.03571428571428571,2829.9736868973714,58.85853336686334,92.31173614286439,1648.0389342721735,58.85853336686334,83.58016753711598,3011.6129862620533,107.5576066522162,56.562824363916306,0.7469525000000181,0.02766490740740808,0.2638689578474526,0.7469525000000181,0.02766490740740808,0.2638689578474526,0,0.0,0.0,3,Both,High,M
2128,4,56,10.67458,0.19061750000000002,0.0990603824559618,0.52271,1,0.017857142857142856,7191.393715341801,27.998447616201272,283.70957298235044,1567.9130665072712,27.998447616201272,90.93975433388775,5935.96071891971,105.99929855213769,53.1423211154317,2.4050891666666967,0.051172109929078655,0.2898859200925497,2.4050891666666967,0.051172109929078655,0.2898859200925497,1,0.14844000000000002,0.14844000000000002,0,Both,High,M
2128,5,45,14.683619999999998,0.32630266666666663,0.15902479761065919,0.69019,1,0.022222222222222223,5822.475690965742,27.14399905545283,111.35801674332889,1221.4799574953774,27.14399905545283,91.99700386954613,4475.4619890900785,99.45471086866841,64.40802014847817,-5.406235833333308,-0.13185941056910508,0.2543615337113786,-5.406235833333308,-0.13185941056910508,0.2543615337113786,3,0.58528,0.19509333333333334,3,Both,High,M
2128,6,38,10.151149999999998,0.2671355263157894,0.10813587928102719,0.5161100000000001,2,0.05263157894736842,6149.744150535557,45.87460749732729,152.62503605153648,1743.235084898437,45.87460749732729,96.79357591074834,3746.732771468668,98.59823082812284,58.13454246301971,-1.1012991666666458,-0.02976484234234178,0.2723185927803123,-1.1012991666666458,-0.02976484234234178,0.2723185927803123,0,0.0,0.0,3,Both,High,M
2128,7,21,7.37158,0.35102761904761903,0.24342859727345417,1.03882,0,0.0,3142.181871611636,42.37820986774826,154.14702935292468,889.9424072227135,42.37820986774826,86.49793600497978,2073.7243621985276,98.74877915231085,58.98638096407539,-1.8819641666666538,-0.09905074561403442,0.2694557810088949,-1.8819641666666538,-0.09905074561403442,0.2694557810088949,1,0.17617,0.17617,6,Both,High,M
2128,8,25,7.90966,0.3163864,0.13257948960167254,0.6967800000000001,0,0.0,2850.1823731018894,46.097995867365974,114.61115379119632,1152.4498966841493,46.097995867365974,93.06893562974857,2152.5799504239612,86.10319801695844,50.33860561709753,-2.941329999999986,-0.12255541666666608,0.30785180256248673,-2.941329999999986,-0.12255541666666608,0.30785180256248673,2,0.29244,0.14622,3,Both,High,M
2128,9,48,13.873539999999998,0.2890320833333333,0.1449097634587115,0.78223,0,0.0,6733.202369246242,25.89470362202191,130.65475725689006,1242.9457738570518,25.89470362202191,98.47955217650562,4721.048563444269,98.35517840508895,58.188807474722026,-8.368394166666643,-0.19461381782945683,0.3271223273996999,-8.368394166666643,-0.19461381782945683,0.3271223273996999,1,0.04215,0.04215,0,Both,High,M
2128,10,18,5.147969999999999,0.2859983333333333,0.20326654018390072,0.93042,0,0.0,2069.400650994125,66.05112901045744,60.15032625569932,1188.920322188234,66.05112901045744,81.57221759913024,1444.7491967805004,80.26384426558336,57.67699809806102,-1.385305833333323,-0.08148857843137194,0.21609122874490855,-1.385305833333323,-0.08148857843137194,0.21609122874490855,0,0.0,0.0,3,Both,High,M
2128,11,32,7.397469999999999,0.23117093749999998,0.116000695454795,0.50879,4,0.125,7234.066884869527,20.740147098653377,360.6406095774021,663.6847071569081,20.740147098653377,113.66807744185422,2743.5170876549014,85.73490898921567,57.061448652485566,-2.636456666666649,-0.09415916666666603,0.26393755110279943,-2.636456666666649,-0.09415916666666603,0.26393755110279943,0,0.0,0.0,3,Both,High,M
2128,12,21,7.45875,0.35517857142857145,0.21401221926141806,1.07178,0,0.0,2022.2576624653248,49.98235106696424,95.4402597791896,1049.629372406249,49.98235106696424,85.59620660960847,1771.4288034512097,84.35375254529569,53.92622903652234,-4.237894166666655,-0.2230470614035082,0.3490301481815176,-4.237894166666655,-0.2230470614035082,0.3490301481815176,1,0.1104,0.1104,6,Both,High,M
2128,13,35,13.614030000000001,0.38897228571428577,0.24513387262689998,1.15869,1,0.02857142857142857,3617.5011128745164,37.645537825460224,93.90996554650629,1317.5938238911078,37.645537825460224,82.42284757872956,3269.7696670585424,93.42199048738692,58.18702523427451,-11.80889416666665,-0.3809320698924726,0.28162572526624363,-11.80889416666665,-0.3809320698924726,0.28162572526624363,1,0.07,0.07,3,Both,High,M
2128,14,1,0.30811,0.30811,0.0,0.30811,0,0.0,59.62326390529121,149.18575371588256,0.0,149.18575371588256,149.18575371588256,0.0,22.88687965730988,22.88687965730988,0.0,-0.4721991666666661,-0.4721991666666661,0.0,-0.4721991666666661,-0.4721991666666661,0.0,1,0.07382000000000001,0.07382000000000001,0,Both,High,M
2128,15,21,6.942379999999998,0.3305895238095237,0.14768708156666244,0.62988,0,0.0,3085.10643849028,68.39893604665427,162.5348262375353,1436.3776569797396,68.39893604665427,85.02888784643322,1953.632798331786,93.03013325389458,68.43686346793018,-4.696955833333322,-0.2762915196078425,0.2799988646146037,-4.696955833333322,-0.2762915196078425,0.2799988646146037,0,0.0,0.0,3,Both,High,M
2128,16,37,10.357220000000002,0.2799248648648649,0.10951010397963466,0.5705600000000001,1,0.02702702702702703,4083.537405067932,28.795103965752457,115.31568939122921,1065.4188467328408,28.795103965752457,88.28664795227243,4095.841158637447,110.69840969290397,52.81376840903266,-1.765710833333312,-0.05044888095238034,0.30644703340934426,-1.765710833333312,-0.05044888095238034,0.30644703340934426,1,0.19605999999999998,0.19605999999999998,3,Both,High,M
2128,17,18,4.6870199999999995,0.26038999999999995,0.12931093182283115,0.48242,0,0.0,2780.1170651449966,24.822861452196573,175.7817388318017,446.8115061395383,24.822861452196573,96.81762218582391,1857.6803645690086,103.20446469827826,58.83691671696416,-2.180416666666657,-0.13627604166666607,0.37872103705628013,-2.180416666666657,-0.13627604166666607,0.37872103705628013,1,0.08219,0.08219,6,Both,High,M
2128,18,56,16.13281,0.28808589285714287,0.16899359608298758,0.8024899999999999,3,0.05357142857142857,8478.620960513259,41.6580036148618,146.51692923039496,2332.8482024322607,41.6580036148618,111.08566609862508,5601.892873699466,100.03380131606188,65.72859276961366,-6.604646666666634,-0.12701243589743527,0.37808918021815957,-6.604646666666634,-0.12701243589743527,0.37808918021815957,1,0.22956999999999997,0.22956999999999997,3,Both,High,M
2128,19,33,9.19995,0.2787863636363636,0.1523705847262101,0.75,2,0.06060606060606061,4526.176825894384,28.112151096819733,107.19437268644853,927.7009861950512,28.112151096819733,103.38885825008121,2869.944771862079,86.96802338975998,68.89858357846498,-10.803415833333315,-0.3725315804597695,0.36252452246810196,-10.803415833333315,-0.3725315804597695,0.36252452246810196,0,0.0,0.0,0,Both,High,M
2128,20,13,3.0412500000000002,0.2339423076923077,0.10181897625415307,0.40771,0,0.0,2200.808555176383,27.694212416389405,187.70185273586534,360.02476141306227,27.694212416389405,78.07456146091542,1484.1093921574366,114.16226093518743,57.090772120331735,-5.060770833333327,-0.46007007575757514,0.13570734899739528,-5.060770833333327,-0.46007007575757514,0.13570734899739528,0,0.0,0.0,3,Both,High,M
2128,21,18,5.783939999999999,0.32132999999999995,0.17388018352366155,0.66333,0,0.0,2750.5309666464746,56.47525198403079,158.3582781241346,1016.5545357125542,56.47525198403079,85.02617155798806,1837.121012410768,102.06227846726489,42.679973722038845,-1.078927499999991,-0.0719284999999994,0.36383776662072287,-1.078927499999991,-0.0719284999999994,0.36383776662072287,2,0.36529,0.182645,3,Both,High,M
2128,22,28,8.796869999999998,0.3141739285714285,0.1923602676961585,0.85034,2,0.07142857142857142,2505.5579596198504,52.60616304267925,58.49351046365436,1472.972565195019,52.60616304267925,77.1093912849985,2699.1557864794013,96.3984209456929,63.88893793622193,-5.14907916666665,-0.205963166666666,0.2728822605810791,-5.14907916666665,-0.205963166666666,0.2728822605810791,0,0.0,0.0,6,Both,High,M
2128,23,33,10.01074,0.30335575757575756,0.22194114735914283,1.17896,2,0.06060606060606061,4838.892844221491,25.59591406469014,163.35480591035227,844.6651641347747,25.59591406469014,91.13778699084514,3353.7116622112526,101.62762612761371,55.3631111635198,-7.385715833333318,-0.25467985632183854,0.2897357927717589,-7.385715833333318,-0.25467985632183854,0.2897357927717589,3,0.51015,0.17005,3,Both,High,M
2128,24,40,12.583540000000001,0.31458850000000005,0.14151212901285176,0.7641600000000001,2,0.05,5457.915560835706,42.601730063547414,137.80348106603896,1704.0692025418966,42.601730063547414,82.27433253734026,4031.6306296621574,100.79076574155394,65.6193159766622,-8.424029166666646,-0.2276764639639634,0.40278316320319413,-8.424029166666646,-0.2276764639639634,0.40278316320319413,0,0.0,0.0,0,Both,High,M
2128,25,37,10.81956,0.2924205405405405,0.16902518617611392,0.95142,3,0.08108108108108109,6354.608133734801,35.53710691644887,236.7878974548381,1314.8729559086082,35.53710691644887,99.6512217193618,3324.4207561986755,89.84920962699123,60.223512659088954,-7.364244999999981,-0.2454748333333327,0.330677040468995,-7.364244999999981,-0.2454748333333327,0.330677040468995,3,0.38886999999999994,0.1296233333333333,3,Both,High,M
2128,26,38,12.7915,0.33661842105263157,0.2981085666111939,1.91919,1,0.02631578947368421,4828.180270747611,39.92434776851798,117.6828170659862,1517.1252152036834,39.92434776851798,81.76008794869328,3914.7453318156554,103.01961399514883,59.50429192070073,-9.579360833333313,-0.27369602380952324,0.3918934319602092,-9.579360833333313,-0.27369602380952324,0.3918934319602092,0,0.0,0.0,3,Both,High,M
2128,27,19,5.39428,0.28390947368421054,0.13829732670376244,0.64307,0,0.0,1840.7835837261084,54.9326125543749,61.969257488279744,1043.719638533123,54.9326125543749,91.30204403684249,1800.6684098723724,94.77202157223013,59.77141724287703,-2.463174999999989,-0.13684305555555495,0.28871340236031495,-2.463174999999989,-0.13684305555555495,0.28871340236031495,1,0.16365,0.16365,6,Both,High,M
2128,28,26,6.178449999999999,0.23763269230769227,0.12431806987159043,0.5827600000000001,1,0.038461538461538464,3337.9275336760775,51.614992997781506,114.12361614077619,1341.9898179423192,51.614992997781506,101.1702848634328,2521.5668450370135,96.9833401937313,50.37635473134416,-3.3711841666666547,-0.17743074561403446,0.2895458552730762,-3.3711841666666547,-0.17743074561403446,0.2895458552730762,0,0.0,0.0,3,Both,High,M
2128,29,24,6.42116,0.26754833333333333,0.12248153526371049,0.6030300000000001,0,0.0,2844.995063801788,46.94163257752117,136.69078627048532,1126.599181860508,46.94163257752117,84.1315609076303,2239.756381516905,93.32318256320438,64.6135543235025,-3.7628216666666536,-0.1710373484848479,0.47122163655814586,-3.7628216666666536,-0.1710373484848479,0.47122163655814586,0,0.0,0.0,0,Both,High,M
2128,30,21,5.910159999999999,0.28143619047619045,0.22171838017921985,1.11206,2,0.09523809523809523,4944.78845986934,16.64966762277405,397.89827352847266,349.64302007825506,16.64966762277405,99.93923111870296,1802.9367243655308,85.85412973169194,56.6180027540866,-4.682464999999989,-0.26013694444444385,0.34952854420474583,-4.682464999999989,-0.26013694444444385,0.34952854420474583,1,0.054279999999999995,0.054279999999999995,3,Both,High,M
