ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
277,2128,0,"Eye Tracker",-1,"2019-10-28 13:25:00.918","2019-10-28 13:24:51.938","2019-10-28 13:25:00.918"
278,2128,1,Spanish,3,"2019-10-28 13:25:54.876","2019-10-28 13:25:01.071","2019-10-28 13:25:54.876"
279,2128,2,English,1,"2019-10-28 13:26:15.058","2019-10-28 13:25:54.999","2019-10-28 13:26:15.058"
280,2128,3,Spanish,4,"2019-10-28 13:26:36.189","2019-10-28 13:26:15.174","2019-10-28 13:26:36.189"
281,2128,4,English,0,"2019-10-28 13:27:05.513","2019-10-28 13:26:36.330","2019-10-28 13:27:05.513"
282,2128,5,Spanish,2,"2019-10-28 13:27:44.753","2019-10-28 13:27:05.634","2019-10-28 13:27:44.753"
283,2128,6,English,3,"2019-10-28 13:28:12.978","2019-10-28 13:27:44.876","2019-10-28 13:28:12.978"
284,2128,7,Spanish,1,"2019-10-28 13:28:32.138","2019-10-28 13:28:13.091","2019-10-28 13:28:32.138"
285,2128,8,English,4,"2019-10-28 13:28:49.879","2019-10-28 13:28:32.257","2019-10-28 13:28:49.879"
286,2128,9,Spanish,0,"2019-10-28 13:29:20.993","2019-10-28 13:28:50.024","2019-10-28 13:29:20.993"
287,2128,10,English,2,"2019-10-28 13:29:36.570","2019-10-28 13:29:21.123","2019-10-28 13:29:36.570"
288,2128,11,Spanish,3,"2019-10-28 13:30:00.248","2019-10-28 13:29:36.687","2019-10-28 13:30:00.248"
289,2128,12,English,1,"2019-10-28 13:30:31.648","2019-10-28 13:30:00.357","2019-10-28 13:30:31.648"
290,2128,13,Spanish,4,"2019-10-28 13:30:56.557","2019-10-28 13:30:31.750","2019-10-28 13:30:56.557"
291,2128,14,English,0,"2019-10-28 13:31:23.793","2019-10-28 13:30:56.660","2019-10-28 13:31:23.793"
292,2128,15,Spanish,2,"2019-10-28 13:31:43.928","2019-10-28 13:31:23.910","2019-10-28 13:31:43.928"
293,2128,16,English,3,"2019-10-28 13:32:28.049","2019-10-28 13:31:44.039","2019-10-28 13:32:28.049"
294,2128,17,Spanish,1,"2019-10-28 13:32:46.265","2019-10-28 13:32:28.153","2019-10-28 13:32:46.265"
295,2128,18,English,4,"2019-10-28 13:33:19.032","2019-10-28 13:32:46.387","2019-10-28 13:33:19.032"
296,2128,19,Spanish,0,"2019-10-28 13:33:41.833","2019-10-28 13:33:19.141","2019-10-28 13:33:41.833"
297,2128,20,English,2,"2019-10-28 13:33:53.407","2019-10-28 13:33:41.940","2019-10-28 13:33:53.407"
298,2128,21,Spanish,3,"2019-10-28 13:34:10.250","2019-10-28 13:33:53.497","2019-10-28 13:34:10.250"
299,2128,22,English,1,"2019-10-28 13:34:30.743","2019-10-28 13:34:10.354","2019-10-28 13:34:30.743"
300,2128,23,Spanish,4,"2019-10-28 13:35:06.308","2019-10-28 13:34:30.857","2019-10-28 13:35:06.308"
301,2128,24,English,0,"2019-10-28 13:35:26.032","2019-10-28 13:35:06.428","2019-10-28 13:35:26.032"
302,2128,25,Spanish,2,"2019-10-28 13:35:56.672","2019-10-28 13:35:26.131","2019-10-28 13:35:56.672"
303,2128,26,English,3,"2019-10-28 13:36:14.919","2019-10-28 13:35:56.798","2019-10-28 13:36:14.919"
304,2128,27,Spanish,1,"2019-10-28 13:36:27.489","2019-10-28 13:36:15.028","2019-10-28 13:36:27.489"
305,2128,28,English,4,"2019-10-28 13:36:45.048","2019-10-28 13:36:27.588","2019-10-28 13:36:45.048"
306,2128,29,Spanish,0,"2019-10-28 13:37:02.089","2019-10-28 13:36:45.144","2019-10-28 13:37:02.089"
307,2128,30,English,2,"2019-10-28 13:37:20.002","2019-10-28 13:37:02.197","2019-10-28 13:37:20.002"
